This is a summary of the merkle distributor that should have been deployed,,
address,earnings,reasons
0xdb53fd872368c4d72ebb814b1e5d7b1babe2b834,684.7980218,"snapshot,V2_DAI,V2_DAI_POD,V3_DAI,V2_SAI"
0x8a2f5d6d822611bdab08d306aa8f3e3942177417,682.2692714,V3_USDC
0xf2198e9bd2f5320f8d56286d55bb9d309afa534f,681.2240543,V2_DAI_POD
0x35ac1fca4d919e864e2fdf10297cf09939ef5a4d,678.7723368,"snapshot,V3_DAI"
0xcb726f13479963934e91b6f34b6e87ec69c21bb9,677.7270844,"snapshot,V3_DAI"
0x2140c7f76afe53c74603927973c9610bcb08c587,676.4908221,"snapshot,V2_DAI,V2_USDC,V2_USDC_POD,V2_SAI,V3_DAI,V2_DAI_POD"
0x4bf6ea6eaa07ef34ceddd45678aba90a1b56c2f3,673.9868008,"snapshot,V3_DAI"
0x544845005e42fe00a3c0e9735eeec25aa068b428,673.8820256,V3_DAI
0xb21731d830b7e8460e5d6c66dc1ccc0a5d0a6b87,667.881576,"snapshot,V2_DAI,V3_DAI,V3_UNI"
0x6ddaea5248b232ffcf9aaca1af5a51d03c215684,667.2857846,"snapshot,V3_DAI"
0xa5bc04fd5e4011f6e3bedf1263f0fd5eba12d98f,667.2760036,"V2_SAI,V2_DAI,V3_DAI"
0x38ca03be401523dbf975e2e47e6f891e72f15f87,665.9283224,V2_DAI
0xe000802f5005ed958793e7f0520a766f583b70ab,662.6731219,"snapshot,V3_UNI,V3_DAI,V3_USDC"
0xd0c838486120cda746ca514f76c70938bf708b90,662.5754288,"V2_DAI,V3_DAI"
0x8445271fca0d979aae411f0b72f4ee9a620d41d7,657.362103,"snapshot,V1,V3_DAI"
0x8e7bd3dc5a41971455a7e5af99c3ab77766b964e,657.1714428,V3_DAI
0x8d899892410cdbd8d27e251ca699672b94730ec4,657.0610701,"snapshot,V3_DAI"
0x60e9762d7d29f17c017ac45cc03ee0eb996ffdd8,656.5722723,"V2_DAI,V2_SAI,V3_UNI"
0xc4eaf72bc568d82bd82e7a1c1c0d0fc536984dc7,655.5731716,"V2_DAI,V3_DAI"
0xfabb77b3a0adb9a5006bef3d692e11621c2d0aef,655.4184209,"V2_DAI,V3_DAI"
0x3056bdc47ad6edb397b0cb0ee4bd5da4de27ce61,654.0696597,"snapshot,V3_DAI"
0x494c8747d00967ed5dfac789580857d0d2d54fee,653.6725857,"snapshot,V2_DAI,V3_DAI"
0xc80fdaccc65dcd6ed030fc416190f1c2ab7b12ac,648.33092,"V2_DAI,V3_DAI,V2_USDC,V2_SAI"
0xd02ae906edc339872b8300020fc4411c4f4036e1,648.2542454,"snapshot,V2_DAI,V3_DAI"
0x4f3a36c91c392781536348c03dfb8f6e265c277d,643.7550059,"V2_USDC,V2_DAI,V2_SAI,V2_DAI_POD"
0x6b44862103b8a45f5ec701b69ec28a5d6d304950,643.5961388,"snapshot,V1,V2_USDC,V2_DAI,V2_SAI,V3_DAI,V2_DAI_POD"
0x04ea72b1e2982ab6c3e7ddc8d6f1a4340f2aa1d5,640.4339498,"snapshot,V2_DAI,V3_DAI"
0x9704bd7b3269a76f15db8f3932a7f948ab22a9bb,640.3390246,"V2_DAI,V2_DAI_POD"
0x628b42cf8f4b2457b5c8f87607a8ff11570fd4e5,639.6750519,"snapshot,V2_DAI,V3_DAI,V2_DAI_POD"
